"sentiment","message","tweetid"
1,'SUPPORT' I created this to highlight climate change and the need to protect our heritage. #VeniceBiennale2017,863379176237260801
1,"To curb climate change, we need to protect and expand US forests",863394678816854016
1,10 incredible things climate change will do. Number 6 will amaze you #ClickBait…,863412082645008384
1,"maps, measures & models the top 100 solutions to reverse global warming. A must read. #PaulHawken https:…",863412134566395904
1,"I’m creating a think tank for independent thinkers to solve climate change, would you post also at",863425926805295104
0,"If we painted the roof of every building in the world white, would we reduce the rate of global warming?",863473111911550982
1,"'Attacks from academia' because they said climate change is real and we shouldn't gut the EPA, that's an…",863477257943355393
-1,Where is your Science now! So much money spent on global warming...so many resources wasted!,863502989528633344
0,Proposals that would influence how climate change & evolution are taught in public schools gained traction in 2017…,863561170430701570
0,What a waste of hot air that probably contributes 2 global warming! #MAGA,863628382277435392
1,This is who is leading the world (and who is faltering) on climate change action in one map htt…,863633851691794433
1,"Trump has repeatedly called into question the science behind climate change, even calling it a 'very expensive hoax.'",863667367527813121
0,People who eat KFC or ribs with fork and knife are the reason we have global warming and wars on earth,863697311360327680
1,Help us save our climate. Please sign the petition to demand real action against climate change with,863782224289771522
1,Wild weather & climate change #StopAdani #keepitintheground #auspol #qldpol #science,863787291940179968
1,Not stopping global warming is an even bigger sabotage and I don't see much from you there,863812341288366082
0,why are you naked? - global warming,863812392341434368
1,This is so #Vermont; love it. A Vermont nature diary documents down-to-earth signs of climate change -Boston Globe https:/…,863837598829162498
0,"That would actually be nuclear winter, not 'global warming.'☢️ Where are the scientists when you need them? Calling…",863905947072290816
0,I got hot af real quick and now it's cold again. Damn global warming,863939438572838912
1,Talk number 2 on the effect of climate change on estuary fish. Interesting research Julia! #UoMscicomm,863939499369218049
1,"Storing carbon in soils of crop, grazing & rangelands offers ag's.highest potential source f climate change mitigation.",863951661932392448
1,Rising conservative voices call for climate change action via,863951749471768576
1,nuclear war so that don't have to worry about climate change.,863955400265277441
1,#Chicago’s mayor posted the deleted EPA climate page to its own site: 'In Chicago we know climate change is real.' http…,864004534972039169
1,Together 52 Commonwealth countries can help reverse damaging impact+existential threat of climate change adopting r…,864038201996038144
1,'It does not cost more to deal with climate change. It costs more to ignore it'. ~ John Kerry #GCCThinkActTank…,864044793525145601
0,"New trending GIF tagged 2016, world, global warming, run away, josh freydkis, on fire, globey, current news, set m……",864062627345031168
1,Huh. Better watch out or he'll get fired next--Tillerson signs international declaration recognizing climate change,864093640259506176
1,"My solution to the climate change problem--treat the symptoms, worry less about the cause.",864101000419971072
1,Who leads the world in the fight against climate change? .. #climatechange,864120591334252544
1,Dramatic Venice sculpture comes with a big climate change warning,864150169759223808
1,If only we'd had a candidate who believed in science. “Trump to name climate change denier as head USDA scientist”,864160618236043264
0,Dinah with puppies could cure global warming,864162853846167555
1,We live in a generation that is more scared of visible panty lines than it is of global warming.,864177298550829056
1,Why 2℃ of global warming is much worse for Australia than 1.5℃,864225536402489345
1,"Horgan says we have the opportunity to end big money in politics, have proportional representation, fight climate change…",864238277523521536
1,Why 2°C of global warming is much worse for Australia than 1.5°C: Global warming of 2°C…,864360677481172992
1,Why 2℃ of global warming is much worse for Australia than 1.5℃ via,864399487292198912
1,Fight against climate change finds an unlikely ally: Donald Trump,864406068084051968
1,just destroyed climate change deniers with a great analogy.,864447180148441090
0,When you chilling by the Mbawula( portable fire place) and a random nigga starts lecturing you about global warming.,864454407743827968
1,"Thanks for helping us fight climate change by biking to school, Mrs. Ropar's class!",864463669614317570
1,"wef: This major Canadian river dried up in just four days, because of climate change",864504003660591104
1,California set an ambitious goal for fighting global warming. Now comes the hard part,864511826373079040
1,It is a matter of great happiness that all 193 countries agreed on every aspect of the climate change in the Paris Agr…,864513809326555136
1,"As told PRIM board this AM: 'Most of us wouldn’t bet against [climate change], so why is our retirem…",864526259954569216
0,Is global warming real?,864564668739616768
0,How inconvenient. Let's have a climate change fundraiser where we serve bacon cheeseburger…,864575841132568579
1,"Wait, sad that global warming is 'fake news.' He was lying...again? Shocker!",864584173574475776
1,F U climate change!!!(but also I'm very aware this is all our fault cause people are gross monsters. I'm sorry mo…,864598204737875968
0,It was in the 90's in 1911. Does this mean global warming is slowing down? Lol,864640930317570048
1,May we nourish those migrating because of climate change & needing a new home. #NoBanNoWallNoRaids,864643379874889729
1,republicans wanna say climate change isnt real then can they explain why its raining in my house?,864653243833516034
1,"On climate change, we often don't fully appreciate that it is a problem. We think it is a problem waiting to happen' -Kofi Annan",864664130900430849
1,"Was having a nice convo w my mom until she claimed climate change as bullshit, have a nice night deb",864696629542010880
0,He is professing his love for the dangers of global warming,864729481910595584
0,Negative thinking destroys your brain cells and causes global warming. Source: #DTBYPusoOPamilya,864749142840676353
1,"We MUST remain under #1o5C global warming, particularly to protect the most vulnerable! #CVF4ClimateAction.…",864785219865464832
0,But climate change and society's view of death will have to change one day if we want to advance our descendants.,864821361012813829
1,good morning to everyone except climate change deniers,864857500339888128
-1,Murdoch 'climate change' sons along w moslem major stockholder are destroying FoxNews. Maybe our new place:…,864865199295270913
1,And people who know climate change exists but do the bare minimum or nothing at all to slow it,864872799021617152
1,We've reached our 3 billionth recycled container! Thanks to everyone fighting climate change by keeping cans & bott…,864905740967968770
1,how elected officials try to tell us global warming doesn't exist when the weather jumps from fall to summer lol,864926681378807808
1,It’s almost like Poseidon himself is coming up to warn us about climate change  #Venice #BiennaleArte2017,864982407744675840
1,"Now that Trump is gutting what little climate change regs we had, media is actng like they care. Theyve hardly coverd climate…",864998224670609408
1,"If climate change isn't real, then why are global temperatures rising, despite low solar activity?",865066016405151746
1,Didn't even put it in the recycling bin. 7 year old climate change denier.,865160062138023936
1,"Nsedu Obot Witherspoon, director of , shares why kids are especially vulnerable to climate change & air pollut…",865285831178801152
1,"A future of more extreme floods, brought to you by climate change",865289666299297793
1,"Thanks to global warming, Antarctica is beginning to turn green",865334705822085121
1,A climate change solution beneath our feet: California farmers could be paid to enhance soils in ways that store ca…,865341876143927296
1,"Thanks to global warming, Antarctica is starting to turn green - The Washington Post",865396561311809536
1,"gn! please remember that black lives matter, climate change is real, not all immigrants are 'bad hombres', & love…",865417839485665281
1,hello! So nice to find an Australian fighting climate change denial. Australia could have zero net carbon in principle.,865481435695595522
-1,I'm trying to think what possible fact would disprove global warming and I believe I have the answer--when the research f…,865502911295504385
0,great article for UK gardens & climate change. ht…,865511388017442816
0,global warming? fine trump getting elected? ok but not this oh god please not this,865536321305010178
1,"We live in a world where the American president degrades his citizens and denies global climate change, but the Pope recognizes the urgency",865582070525042688
1,What if we planted a tree every time President Trump denied climate change? That's what Trump Forest is all about.,865599371265458176
0,if climate change is real then why is it cold in my room??!!?!?! #WOKE,865611271491784704
1,Inaction on climate change now is - I don't think this is too strong - a crime against humanity,865633364069326848
0,Blime! What is global warming going to do to us next?,865654024074174465
1,global warming is such a serious issue and people still aren't paying attention!! gonna be a real sea world soon if…,865677191463395329
1,"seeing a direct threat to seeds but this is an indication of climate change, which, I think,…",865707411788713990
1,i truly can't fathom how people still believe global warming doesn't exist,865715487447158786
1,"The doomsday vault, protecting the world's seeds from catastrophe, just flooded due to global warming.",865720566921261059
0,I thought you'd like to know that pasta in mystery red sauce and climate change were on the menu tonight…,865740085827862528
1,lmaoo and people still treat global warming as a joke we're all gonna die,865743919320936448
1,A climate change solution beneath our feet,865753414440853504
0,"The thing we designed to save us from climate change got messed up by climate change so I guess that's it, then.",865777132110262274
1,For all the times she's tried to 'school' me on global warming not being real That's what you get ,865780892777807872
1,"EnvDefenseFund: Thanks to global warming, Antarctica is beginning to turn green.",865825582076092416
1,"yeah fuck the wage gap, police brutality, gun violence, global warming, presidential scandals, etc, let's focus on…",865834023213350912
1,So depressing I know. The fact that global warming is increasing at alarming rates and nothing is bein…,865874700265807872
1,"The more we know about climate change, the better we’ll deal with it. Keep up the good “woof.” ",865903202520248323
1,Caring for nature doesn’t always mean leaving it alone. Can we engineer climate change away? Should we?,865915012992389120
1,EnvDefenseFund: It will be hard for Pres Trump to ignore the effects of climate change as Florida deals with risin… https:/…,865952680103075840
1,Protecting people & planet are at the heart of the #ParisAgreement on climate change. Momentum for action continues…,865963846288236545
1,"This seed vault was to last forever and save our species. It flooded. Because, well, climate change:",865966006937825281
0,"Parks season has officially started! Today I met , the minister of environment and climate change today…",865969715784683521
1,Nepal is one of the countries most affected by climate change. Here's how its journalists are conveying the crisis:…,865969791621877760
1,With climate change the problem is that the vast preponderance of victims do not yet exist.',866013431236841473
1,Animal agriculture is the biggest cause of climate change (if it's real). Recycling cans and carpooli…,866063194158243840
0,"Uhhhhhh oh, now they are teaching us about global warming...is this National Geographic or CNN? I am so confused b…",866077121810235396
1,"I will continue the urgent fight to protect our planet from climate change, and to hold those who threaten our environm…",866096088092168193
-1,"32 Inches of global warming on I-80 between Cheyenne, Wyo. And Laramie, Wyo. This week.... unavailable for c…",866106280674435073
1,3) his followers don't believe in climate change so of course they'd pick the more obscene option,866110906698264586
1,I cannot believe the expects intelligent readers to engage with a columnist who questions global warming. How insultin…,866128155060338688
-1,"It s/n b a crime 2 discuss global warming strategies bc u don't believe they exist! Obama & Libs want it 2 b, but i…",866150739869126658
0,Postmodernist gender studies journal publishes hoax 'The Conceptual Penis' blaming penises for climate change,866161929311662080
-1,Punked! Peer-reviewed journal publishes hoax study attributing climate change to… #climatechange via,866177250206433284
1,"Thanks to global warming, Antarctica is starting to turn green #ClimateChangeIsReal #Resist",866179597259259906
0,Conclusion; theyre saving us from global warming,866186222577872897
1,Assuming carbon removal will address climate change is betting high on largely untested technology. Via,866193532092112896
1,Isn't it fun to think that we all boutta die because of global warming and our president still thinks it's 'fake ne…,866193640091156480
0,"as usual, communism has an answer for everything. bring on the climate change",866198536806948864
1,At last a book on climate change that says the number one solution is family planning. Why do we tip toe around thi…,866230145740353536
1,This quiz will help you decide what park you should visit before climate change takes it toll,866236857364824065
-1,There is no climate change Biggest sham in the world,866256373310533633
1,Handel doesn't support science or believe in climate change. #ossoff supports science & believes in climate change.…,866259802829279232
0,SICK: Gloria Steinem says that allowing a human child to be born instead of murdering it will cause global warming,866274252407885824
1,How much CO2 does it represent. How much of it will you leave untapped to avert dangerous climate change?,866280943434203136
1,"There are costs to mitigating global warming, but ow much would you pay for every acre of property a meter of sea level, every single beach?",866306859073888256
0,Obama thinks global warming isn't real?,866323683064897537
1,"Even when concentrations of CO2 level off, the impacts of climate change will extend centuries into the future",866329882673926144
-1,But...but...but... climate change & global warming! Could it be was full of shit the entire time a…,866330932243857409
1,Now you can plant a tree and protest President Trump's climate change denial at the same time.,866349989957644289
0,My 10 yr old just randomly and unprompted asked how do we stop global warming....,866366947763642369
0,"NRO 'The doings in Washington have a distinctly tropical feel to them, and it isn’t global warming...' KevinNR",866393592415301634
1,Humans can stop both poaching and climate change.,866413333527879680
1,So glad people get that climate change isn't a heat wave!,866427046926462978
0,"no matter your size, be comfortable. bitch with global warming goin on, it's gonna be hot af. wear as little as possible.",866465579288457216
1,We are an organization trying to combat climate change.,866491240501485568
1,"'Believing in climate change is not left wing. It's science. If you don't believe in it, that's because of ignorance, not…",866492187340656641
1,Guy on Baggage thinks climate change is a conspiracy Guy: Why is it so cold?? Other guy: you’re a dumbass :l marry the other guy come on,866507663823306757
1,If you don't believe in global warming don't talk to me,866519246410399744
1,"Energydesk: Without the Congo Basin rainforest, efforts to tackle climate change are dead in the water …",866551473894604800
1,There are immediate steps we can take to address climate change & save our planet. #ClimateofHope shows how.…,866551496074076160
1,Three ways the Tory manifesto falls short on climate change and the environment,866556080318554112
0,Find out what is true and false about climate change,866557006936588288
-1,I believe 'climate change' is GeoEngineering.. Dinosaurs? Who…,866564677031120896
1,"ChimpReports: Other agric issues include; climate change, lanf degradation, unfavorable market conditions, high co…",866618975488274433
1,All the idiots who think climate change is a joke are the same idiots who used to take too long at the drinking fountain.,866624080170160131
1,Nikki plz piss off Morrison gave climate change ZERO sentences you ahistoric hack. Turnbull failed on climate compromise in De…,866631999980683264
1,says leaders @ Italy should specify an agent in the climate change commitments they make at Taormina to…,866634138924830721
1,"wow- don't know what's scarier - that this place exists at all, or that it had a water breach due to climate change.",866640547154448384
1,'I believe climate change is the defining environmental issue of our time. It's hurting people around the world. It…,866680371391410177
1,"bw extreme climate change and peak humanity around 2050 it's crucially important to renew social contracts now. later, harder,…",866738682161770498
1,And also knowing that global warming is a major key in this. It saddens my heart so much,866758486759223296
1,Ever consider the fact that money is imaginary but climate change is real? It puts this proposal in perspective.,866767425999654912
1,Animal agriculture is the leading cause of climate change..and its cruel AF! #GoVegan #climatechange #MondayMood…,866789982299705346
1,The earth fired a warning shot across his bow over climate change. Earth: 'Nice building you got there.…,866799395299364864
0,says 'dinosaur flatulence' may have caused climate change. We sent a dinosaur to his office with…,866838300211990529
0,Harry is trying to come up with a chorus about the dangers of global warming shortly,866926459012698112
0,"It's not global warming, but cooler temperatures are the most pervasive throughout most of US: #climate",866935158749974529
1,"What the world might look like soon due to climate change, visualised on a world map.",866936366638276608
1,"This major Canadian river dried up in just four days, because of climate change",866972812879290368
0,I hope that will soon weigh in on the #manchesterattack & explain how it is plausibly linked to climate change & sola…,866973795164323840
0,'typical of John Terry to make it about himself' aye lads shouldve expected him to talk about global warming in his la…,866977048283275265
1,"Son: daddy, I can't sleep Me: is it the rapid decaying of our society as a whole or the volatile nature of climate change ke…",866982105418518530
1,'Popular local weatherman Greg Fishel had strong words for climate change deniers' Thank you for standi…,866985192849801216
1,A climate change solution beneath our feet #climatechange #eco #environment #Sustainability,867029409211060224
0,The problem in our world 2day is not climate change or economic issues but the rising challenges of inhuman senseless people in human form.,867061860046163970
-1,Q: What about climate science programs? Mulvaney: Do you think tax $ paying for climate change musicals is a waste?…,867063750892847104
0,Join us Friday to discuss #Christian viewpoints on issues such as global warming! #PureTalk brought to you by…,867080609553887232
0,when AQA gives climate change as a 6 marker & the only reason u could remember against climate change is #aqare,867091527507595264
0,I can't wait for Elon and Ivanka Trump to solve climate change by empowering women to work 16 hour shifts building…,867114294558818309
1,I always post shit about climate change so this is me doing something about it. Peace out,867115351238103040
0,If I get a girlfriend we can stop global warming gamer girls DM me,867161125607047168
1,"I hear the weather in Alt-Factistan is lovely this time of year. After all, there's no climate change there. And on…",867163331404079104
1,Humans are most definitely contributing to Globals warming. There are few natural causes of global warming,867168408395186176
1,"just to note: Republicans have done everything possible to accelerate climate change, and news networks refuse to s…",867179137869500416
1,Spending on climate change is sheer madness. That money could be going to tax cuts for the rich.,867252638110425088
1,"While some continue to deny science and debate if we should do anything, climate change impacts are clear and growi…",867274662228639744
1,We destroy so many good things. Hopefully global warming kills us all,867293270694477825
1,9 things you absolutely have to know about global warming #EarthDay,867294367828070400
1,I emailed my pension fund manager and told them to back this historic climate change motion for 's AGM,867304126056722433
1,gave a book about climate change. Pope Francis is officially my favorite person on the planet,867310315775684608
1,CityConnect shows you how climate change will impact your own home #disneyworld #Broward…,867311729876848640
1,Learn about the Ghana Climate Innovation Centre's role in supporting innovative climate change solutions in Ghana:…,867322113170055168
-1,"As I have been saying all along, climate change is 97% religion, and 3% science.",867392691407028224
0,do you believe in climate change?,867403817939283972
1,"Also, I hope you'll remain committed to the Paris Agreement on climate change. Lastly, please…",867406027293065
1,"#G7 ....climate change or as trumps call it 'weather channel fake news gets cold every winter don't understand' :)) #colbert",868517318799785984
1,Says guy who claimed climate change was a Chinese hoax. Lucky us!,868527820724736000
-1,"After ten years of intensive study, I have reached the unavoidable conclusion that the people pushing climate change are…",868532558786461696
1,When you're hitting it off with a little cutie but then she says she thinks climate change is a hoax,868545205674356737
-1,The only climate change Democrats should be worrying about is the political one.,868555558038777859
1,Trump's denial of climate change should be his biggest scandal... Wtf is he thinking. Is making the world better so horrible? #climatechange,868570559793082368
-1,"Dems Are OUT OF TOUCH with People's Concerns, Say 67% Voters Obsessed with bathrooms and global warming #tcot…",868575382483726336
1,"Andrea Leadsom is BatShit crazy yet responsible for climate change, air quality & #fracking. We need better.…",868588577055178752
0,G7 summit ends with split between Trump/other leaders on climate change (Can the world trust the US or not? #uspoli) h…,868591040957038592
1,"I want better laws and a cleaner direction for climate change , and for someone who can make those happen give a damn #SummerofResistance",868591071395061760
1,A new sculpture calls attention to climate change in the centuries-old city it threatens,868591175342718976
-1,The real climate change the media now has to adjust to is,868591181223088129
1,Australia must warn US that we will apply sanctions if it breaches its Paris climate change obligatio…,868592549094608896
1,Less than 8% of Conservatives voted for the candidate w a serious climate change policy in round one.,868595804126236672
1,This shouldn't come as much of a surprise. 45* rejects climate change so backing out of Paris Accord should be expe…,868605661445095424
-1,Uh oh. Another crazed Muslim who just can't deal with climate change! I'm out of sympathy for Europe. The…,868610284012875780
0,"'Conservatives want a credible plan to tackle climate change,' says Michael Chong. #cpcldr",868611663376695299
0,"In my house, 'climate change' is when my hubby keeps turning the heater down and I keep turning it up.",868616252931047424
1,"If Trump does this, rejects climate change, abandons our commitments, gives up on US leadership, the damage of 2016…",868621049558171649
1,"Quickest IQ test: do you believe in man made climate change? If no, is it because u run an oil company? If u answered no…",868625192339165184
1,A message for world leaders meeting at the G7: We need action on climate change. NOW. #G7summit,868637194881302528
0,I would exactly call that a ringing endorsement for climate change by the military.From your article:,868641874449498112
1,I saw this on the BBC and thought you should see it: G7 talks: Trump isolated over Paris climate change deal -,868641893533466624
1,"We know, Ivanka got a big cheque...what about climate change?",868648616138813442
1,"So much of this going around, especially re:climate change. 'All we need is this marginal adjustment i…",868660560212242434
1,"I can almost understand how an ignorant individual could dispute climate change, but not CLEAN AIR. On…",868672604013506560
0,Our president on TV is climate change in reality Climate of our country Climate of our culture Catac…,868674919730745344
1,I'm old enough to remember when journalists fell for the idea that Jared & Ivanka would intervene on climate change. htt…,868677207060865024
1,My request is that president of America Will be positive about the climate change.,868683420628418561
1,17-Year Cicadas Emerge 4 Years Early. Another horror-movie-like sign of global warming? via,868687129605439488
1,What's lame my dear is you. Your ignorance and hypocrisy re climate change is devastating our country yet you don't…,868697263790465024
1,Turns out Ivanka (wife of future fellon) who was responsible for lunatic whispering climate change truth to the pre…,868712542620667904
-1,Thank you climate change is a fake and a way to get money for globalist,868715007768449024
0,I can't wait for all my tweeting to end global warming,868718656162865152
1,How much will it cost to mitigate climate change? Some estimates suggest <1% global GDP per year in 2030. New blog:…,868757255268827136
1,"The curious disappearance of climate change, from #Bre ... #CleanTech #Environment #Green…",868765745534033920
-1,And again the UN silence is deafening. Too busy reaping the financial rewards of climate change policy.,868776764641640448
0,"New administration climate change policies include subsidies for umbrella factories, water wings on demand, and develop…",868807016310910980
-1,"If you can watch this video, and still believe in the global warming scam - then you are an idiot.",868819610669379584
0,Trump is not thinking of his answer to climate change but of the rating to his current actions. If the ratings...,868820918939897856
1,"Stop talking about climate change. Africa needs finance, not talk, to adapt to climate change. Watch my interview: https:…",868874142128459776
1,"The Trump climate change hoax, is the biggest hoax on Earth. DT wants sanctions lifted on the $500B…",868895505014816769
1,"Global climate change threatens every community in America, every nation in the world. We need to take it seriously. h…",868902219264995329
0,#AndThen =>German Chancellor Angela Merkel characterized climate change talks with Trump as “very unsatisfying.” https:/…,868909153930039296
1,We can either be part of a climate change solution or force generations to come to deal with this problem.,868914182615322624
1,"'No nation, whether it’s large or small, rich or poor, will be immune from the impacts of climate change.'",868923502937722880
0,Angela Merkel characterized climate change talks with Trump as “very unsatisfying.” The fact that she is not satisfied is…,868932747322171393
-1,You know there's something wrong.when the safety of your country doesn't matter and climate change is more importan…,868939828699824128
-1,Angela Merkel seems more offended over Trump disagreeing on climate change than she's ever been about terrorism in her own…,868939915559567360
-1,Those people losing sleep due to climate change are murdering each other at night. Crime skyrockets.,868959582248464384
0,“we are in the sensible centre on climate change” “Plz don’t asked me about Adani or other new coal mines plz plz n…,868963473908154368
-1,Merkel thinks flooding Germany with dangerous terrorists is a GOOD idea and that global warming is her biggest threat. Yep…,868988810331336704
1,Huckabee on prioritizing terrorism over climate change: 'A beheading is worse than a sunburn' Nothing says dumbass…,869015534876209153
1,Please RT #health #fitness Is it too late to reverse global warming&quot; This is what scientists have to...…,869021901615759360
1,People who like that Al Gore became a leader on climate change after he lost but hate Hillary speaking out might want to…,869032810471976960
1,Artist Lorenzo Quinn installed these giant hands to demonstrate the devastating effects climate change could have o…,869053999776976897
1,"If Trump pulls the US out of the international climate change agreemeent, the backlash will dwarf what he ha…",869125176310603776
1,"Without the Congo Basin rainforest, efforts to tackle climate change are dead in the water",869147660749557761
1,Environment Defenders face the biggest threats when fighting climate change. And they are doing it for all of us:,869148919745306624
1,America is joining wacky climate change deniers. Perhaps will join the flat earth society.,869162993543782401
0,good morning to pineapple pizza eaters only. the rest of y'all are responsible for global climate change & amy schumer,869196908245520384
1,And climate change is a bigger threat than Russia.,869209772792266753
1,"Anyone who accelerates climate change by weakening environmental protection, who sells more weapons in conflict zones and who does...",869217958437953538
1,Retweeted Climate Reality (): We can debate how to tackle climate change – but the science is...,869229090733256704
1,"He shoved allies, reversed our leadership on climate change, diminished NATO. Trump embarrassed America…",869231197964075008
1,I have a serious problem with this. UK is undercutting EU colleagues. Tory party full of climate change skeptics. https…,869234388697010176
1,Pervasive willful ignorance. They think God would never allow climate change as a co…,869254301843156993
1,3:20 Flying over the melting arctic made climate change feel much more urgent #ClimateChange,869276814782283776
-1,Don't tread on climate change. It has always been a hoax. The reason why this stupidity came into…,869288967107203072
1,The Titanic wouldn't sink in 2016 because global warming is real the icebergs are melting and the bees are dying we…,869302368948453376
1,"It's not just global warming (although of course that's massive) but loss of species, water, soil fertility etc etc.",869313216123424768
1,Call to curtail exposure to climate change - low carbon investing growing - #climatechange #ESG #sustainability https:…,869344018655715328
1,Someone in the #Trump admin is finally addressing climate change as Jared asks about what to wear when he moves to…,869345060864888833
1,And people say global warming isn't real,869346289372323840
1,The global health community must confront the intertwined role that factory farming plays in climate change.,869352574675275788
-1,"Just read through the study supposedly entirely refuting Scott Pruitt on climate change. Nope, they actually confirmed exactl…",869433748047187968
1,"It's odd we can't get climate change data anymore but sex assault victims info is public. GOP is a shit show, example of what not to do.",869437082749419521
1,The Abbott/Turnbull Govt's failure to deal with clean energy and climate change will have real practical consequenc…,869448846962679808
1,If your so called food choices involves killing innocent animals and causing global warming then you better stay away from it.,869460733544849409
1,"Yeah, I'm DTF D - Down T - To F - Save the planet by recycling and spreading climate change awareness",869463181474889728
1,"Would you have kids, given #climate change?: KUOW #environment More:",869474809192886272
1,"U are both Morons when it comes to climate change, the entire World is on board w/oil Co.s & Corps!",869496320112852992
1,Not adressing emergency preparedness would lead to an economic cost comparable to climate change if there is a glob…,869522705963507713
1,We need a healthy ocean to fight climate change! Register your commitments to #SaveOurOcean,869532665250279425
0,A nice list of absurdities among the lines of 'CO2 causes global warming' or 'Sugar causes obesity':,869542710398640128
1,Crowding out low-carbon alternatives that are critical to avoid dangerous climate change. #ClimateChange,869545029404176384
0,"Seems like good news from an efficiency / global warming perspective. Less so if, to you, single-family home = Amer…",869548621703913473
1,"Huge hands rise out of the water in Venice, Italy. This sculpture aims to highlight the threat of climate change .",869561286723555331
1,What the hell is wrong with u Trumpers ? Ozone pressing heavily ? Lack of oxygen due to Chinese global warming ?,869592234022375425
-1,"Daily #chemtrails in San Francisco, I wonder how that adds to fighting climate change?",869611300799651840
1,A new book ranks the top 100 solutions to climate change. via . via,869614315376173058
-1,"15 more dead because of climate change. Oh wait, nope, it's Islamic terrorism again.",869642184164823040
0,I can hear the climate change goons screeching REEEEEEEE,869665351738433536
0,CNNMoney: Little is known about how climate change regulation and green tech would impact exxonmobil. That could s…,869678626945601541
1,Man who cited 1 day of weather in 3 locations to claim climate change is a 'hoax' may torpedo Paris climate accord. https:/…,869680519889522688
1,"Huh??? Sean, your only job is to speak for WH. Big issue..... but: Topic of climate change 'was never discussed'?…",869705611705012224
1,"Here is why we liberals care about climate change, guys.",869725440956661760
-1,How to anger a Conservative: hurt American jobs. How to anger a Liberal: insult the climate change crusade.,869726952428589056
1,So Scheer is already ruling out an open party discussion on carbon taxes as a policy option on climate change action.,869732054749020161
1,Another deadly consequence of climate change: The spread of dangerous diseases,869753413952602112
1,"As Trump contemplates the Paris Agreement, here are 12 economic facts on climate change: https:/…",869779700813516800
0,Guy McPherson: Abrupt climate change in a nutshell,869786252685578241
-1,Even Al Gore the mack daddy of climate change doesnt believe this crap. Trump is right to exit Paris climate accord…,869792261520842752
0,"Hello, today I'm going to talk about global warming. I will talk about the definition of global warming, current situation,",869792373634510849
-1,"Underwater volcanoes, not climate change, reason behind melting of West Antarctic Ice Sheet . . . Haaa Ha",869803415672504320
1,Opinion | Another deadly consequence of climate change: The spread of dangerous diseases,869815827238969344
1,#NoSmokingCar A very polluted city now a day cars smoke increase global warming. Please Drive electric cars .,869823381335662593
1,The world is in a mess. Top of list is climate change - undeniable & unstoppable & faster than expected #…,869872829768114176
-1,Trump to pull U.S. out of anti-western Paris climate deal. Good. Man-made global warming isn't a thing.,869883870631612416
1,North Korea signed on to the Paris deal. The US now has a more backwards view on climate change than North Korea. https…,869888152596393985
1,"When POTUS does not believe that climate change is real, it is very chilling. Pun intended..#ParisAgreement",869892454417354752
1,"Well, now we know that 'covfefe' is Russian for I don't give a damn about climate change.",869893435595137024
0,Never been climate change fanatic. But was dragged to 4-day high-power climate change conference. ONLY TOTAL DIMWIT WOULD B…,869895552691052544
1,And both are on the short list of Most Likely To Cease Being Countries thanks to climate change...,869896726798372864
